0.020174,100.0
0.060678,100.0
0.10251,100.0
0.12409,50.39
0.176297,51.39
0.207754,52.39
0.23946,53.39
0.259961,54.39
0.280877,55.39
0.302789,56.39
0.325531,57.39
0.348771,58.39
0.372343,59.39
0.396413,60.39
0.420815,61.39
0.445715,62.39
0.470947,63.39
0.493108,33.618
0.525566,34.618
0.54602,35.618
0.566319,36.618
0.58655,37.618
0.607051,38.618
0.62805,39.618
0.650128,40.618
0.67287,41.618
0.69611,42.618
0.719682,43.618
0.743752,44.618
0.768154,45.618
0.793054,46.618
0.818286,47.618
0.844016,48.618
0.870078,49.618
0.890269,50.618
0.910586,51.618
0.930885,52.618
0.951175,53.618
0.97149,54.618
0.991847,55.618
1.01268,56.618
1.034426,57.618
1.057002,58.618
1.080076,59.618
1.103482,60.618
1.127386,61.618
1.151622,62.618
1.176273,63.618
1.201339,64.618
1.226903,65.618
1.252799,66.618
1.274794,67.618
1.295177,68.618
1.31601,69.618
1.337756,70.618
1.360415,71.618
1.383323,72.618
1.406812,73.618
1.43055,74.618
1.454786,75.618
1.479437,76.618
1.504503,77.618
1.530067,78.618
1.555963,79.618
1.578954,80.618
1.6007,81.618
1.623608,82.618
1.647097,83.618
1.671001,84.618
1.69532,85.618
1.720054,86.618
1.745203,87.618
1.770767,88.618
1.771265,55.189
1.816982,56.189
1.837201,57.189
1.857482,58.189
1.877759,59.189
1.898064,60.189
1.918575,61.189
1.939491,62.189
1.961403,63.189
1.983896,64.189
2.006887,65.189
2.03021,66.189
2.054031,67.189
2.078184,68.189
2.102835,69.189
2.127818,70.189
2.153299,71.189
2.179112,72.189
2.203763,73.189
2.225011,74.189
2.247421,75.189
2.270744,76.189
2.294482,77.189
2.318635,78.189
2.343203,79.189
2.368269,80.189
2.393667,81.189
2.415745,53.633
2.444214,54.633
2.464479,55.633
2.484684,56.633
2.505351,57.633
2.526848,58.633
2.549258,59.633
2.572083,60.633
2.595323,61.633
2.618978,62.633
2.643048,63.633
2.667533,64.633
2.692433,65.633
2.717748,66.633
2.740573,45.223
2.770785,46.223
2.790959,47.223
2.812388,48.223
2.83513,49.223
2.85837,50.223
2.882025,51.223
2.906095,52.223
2.93058,53.223
2.95548,54.223
2.980795,55.223
3.006525,56.223
3.03018,57.223
3.050681,58.223
3.072012,59.223
3.094671,60.223
3.117745,61.223
3.141234,62.223
3.165221,63.223
3.18954,64.223
3.214357,65.223
3.239506,66.223
3.264904,46.699
3.294452,47.699
3.315119,48.699
3.337446,49.699
3.36052,50.699
3.384009,51.699
3.407913,52.699
3.432232,53.699
3.456966,54.699
3.482115,55.699
3.507679,56.699
3.508592,40.687
3.5564,41.687
3.579806,42.687
3.603627,43.687
3.627863,44.687
3.652514,45.687
3.67758,46.687
3.703061,47.687
3.72323,34.634
3.754936,35.634
3.777429,36.634
3.80125,37.634
3.825735,38.634
3.850635,39.634
3.876033,40.634
3.899688,29.812
3.930481,30.812
3.954136,31.812
3.978455,32.812
4.003355,33.812
4.02867,34.812
4.054483,35.812
4.080047,36.812
4.100548,37.812
4.121713,38.812
4.144123,39.812
4.167031,40.812
4.190354,41.812
4.214092,42.812
4.238245,43.812
4.262813,44.812
4.287796,45.812
4.313194,46.812
4.337845,35.192
4.367144,36.192
4.390467,37.192
4.414537,38.192
4.439022,39.192
4.464088,40.192
4.489569,41.192
4.515548,42.192
4.539037,43.192
4.560866,44.192
4.583276,45.192
4.606599,46.192
4.630254,47.192
4.654407,48.192
4.678892,49.192
4.703875,50.192
4.72919,51.192
4.753177,39.301
4.782393,40.301
4.805633,41.301
4.829537,42.301
4.854022,43.301
4.878922,44.301
4.904403,45.301
4.927643,35.063
4.958021,36.063
4.981842,37.063
5.006327,38.063
5.031393,39.063
5.056874,40.063
5.080114,31.218
5.111488,32.218
5.13589,33.218
5.160956,34.218
5.18652,35.218
5.208349,36.218
5.230012,37.218
5.252671,38.218
5.275911,39.218
5.299483,40.218
5.32347,41.218
5.347872,42.218
5.372689,43.218
5.397921,44.218
5.423568,45.218
5.44963,46.218
5.471376,47.218
5.493869,48.218
5.517441,49.218
5.541511,50.218
5.565996,51.218
5.590896,52.218
5.616211,53.218
5.641941,42.52
5.670244,43.52
5.693816,44.52
5.717969,45.52
5.742703,46.52
5.767852,47.52
5.793499,48.52
5.819644,49.52
5.84305,50.52
5.865875,51.52
5.889613,52.52
5.914015,53.52
5.938998,54.52
5.964313,55.52
5.990043,56.52
5.996849,45.764
6.040424,46.764
6.065075,47.764
6.089975,48.764
6.115373,49.764
6.141103,50.764
6.15264,41.327
6.191899,42.327
6.216882,43.327
6.242114,44.327
6.267844,45.327
6.293906,46.327
6.320466,47.327
6.344038,48.327
6.367942,49.327
6.392427,50.327
6.417327,51.327
6.442642,52.327
6.468372,53.327
6.494517,54.327
6.517757,55.327
6.541578,56.327
6.56598,57.327
6.59088,58.327
6.616278,59.327
6.642008,60.327
6.651221,49.956
6.692638,50.956
6.717289,51.956
6.742355,52.956
6.767836,53.956
6.793732,54.956
6.806099,45.727
6.84486,46.727
6.869511,47.727
6.894909,48.727
6.920805,49.727
6.947033,50.727
6.973759,51.727
6.997829,52.727
7.022314,53.727
7.04738,54.727
7.072861,55.727
7.098757,56.727
7.125068,57.727
7.148723,58.727
7.173042,59.727
7.197942,60.727
7.223423,61.727
7.249319,62.727
7.27563,63.727
7.2997,64.727
7.324351,65.727
7.349666,66.727
7.375313,67.727
7.401458,68.727
7.427935,69.727
7.452503,70.727
7.477652,71.727
7.503382,72.727
7.529444,73.727
7.553763,74.727
7.578746,75.727
7.604144,76.727
7.63004,77.727
7.656351,78.727
7.683077,79.727
7.708309,80.727
7.734039,81.727
7.760267,82.727
7.760516,70.753
7.811478,71.753
7.836295,72.753
7.861444,73.753
7.887091,74.753
7.908754,64.142
7.937389,65.142
7.961127,66.142
7.985612,67.142
8.010761,68.142
8.036408,69.142
8.060229,59.555
8.088449,60.555
8.112602,61.555
8.137419,62.555
8.162817,63.555
8.188713,64.555
8.208965,55.81
8.24009,56.81
8.265322,57.81
8.290969,58.81
8.317031,59.81
8.341682,60.81
8.366582,61.81
8.391814,62.81
8.417461,63.81
8.443523,64.81
8.458712,56.368
8.495149,57.368
8.520381,58.368
8.546111,59.368
8.558727,51.753
8.597322,52.753
8.622222,53.753
8.629443,46.939
8.67252,47.939
8.69742,48.939
8.722652,49.939
8.748382,50.939
8.774444,51.939
8.77544,45.507
8.826568,46.507
8.846156,40.791
8.877364,41.791
8.902596,42.791
8.928243,43.791
8.951566,44.791
8.975553,45.791
9.000038,46.791
9.025021,47.791
9.050502,48.791
9.076398,49.791
9.077975,43.906
9.12819,44.906
9.148691,39.639
9.178903,40.639
9.20372,41.639
9.229118,42.639
9.252441,43.639
9.276428,44.639
9.300913,45.639
9.325896,46.639
9.35146,47.639
9.374036,42.245
9.403169,43.245
9.428069,44.245
9.45355,45.245
9.477454,46.245
9.501773,47.245
9.526756,48.245
9.552237,49.245
9.578133,50.245
9.596974,44.751
9.630091,45.751
9.655904,46.751
9.682132,47.751
9.708775,48.751
9.734007,49.751
9.759405,50.751
9.785301,51.751
9.809703,52.751
9.83452,53.751
9.859752,54.751
9.885482,55.751
9.911544,56.751
9.938104,57.751
9.96317,58.751
9.987572,52.692
10.015211,53.692
10.039696,54.692
10.064762,55.692
10.090326,56.692
10.116388,57.692
10.142948,58.692
10.16818,59.692
10.193827,60.692
10.220055,61.692
10.245204,62.692
10.270602,63.692
10.296415,64.692
10.321481,65.692
10.346796,66.692
10.37153,67.692
10.395932,68.692
10.420749,69.692
10.444819,70.692
10.469553,71.692
10.494702,72.692
10.520266,73.692
10.546245,74.692
10.549648,67.652
10.597954,68.652
10.599697,62.231
10.648086,63.231
10.671824,64.231
10.695645,65.231
10.719881,66.231
10.744615,67.231
10.769764,68.231
10.795411,69.231
10.818319,62.955
10.846622,63.955
10.871854,64.955
10.889035,59.134
10.922567,60.134
10.947799,61.134
10.972865,62.134
10.996852,56.652
11.022416,57.652
11.04632,58.652
11.070805,59.652
11.095705,60.652
11.121103,61.652
11.146916,62.652
11.171982,63.652
11.197131,64.652
11.222778,65.652
11.247927,66.652
11.252077,61.018
11.296814,55.88
11.322295,56.88
11.345867,57.88
11.37002,58.88
11.394588,59.88
11.419654,60.88
11.445135,61.88
11.471114,62.88
11.496346,63.88
11.521827,64.88
11.547723,65.88
11.572872,66.88
11.573951,61.505
11.623253,62.505
11.647323,63.505
11.671144,64.505
11.695629,65.505
11.720778,66.505
11.746342,67.505
11.771159,62.227
11.798217,63.227
11.823449,64.227
11.828927,59.262
11.874494,60.262
11.899975,61.262
11.923713,56.582
11.949609,57.582
11.973679,58.582
11.99833,59.582
12.023396,60.582
12.04896,61.582
12.074939,62.582
12.10042,63.582
12.125984,64.582
12.151963,65.582
12.177278,66.582
12.178357,61.708
12.228157,62.708
12.252559,63.708
12.277127,64.708
12.30128,65.708
12.325765,66.708
12.350665,67.708
12.37598,68.708
12.40005,63.833
12.426776,64.833
12.450099,60.268
12.476659,61.268
12.50131,62.268
12.525712,63.268
12.550363,64.268
12.574599,65.268
12.599084,66.268
12.624067,67.268
12.649382,68.268
12.675195,69.268
12.682333,64.577
12.727153,65.577
12.753049,66.577
12.77853,67.577
12.804177,68.577
12.829492,69.577
12.834887,64.974
12.879956,65.974
12.904358,66.974
12.929009,67.974
12.953328,68.974
12.977896,69.974
13.002796,70.974
13.028194,71.974
13.053924,72.974
13.079405,73.974
13.105052,74.974
13.130533,75.974
13.13294,71.177
13.170788,66.7
13.205648,67.7
13.206146,63.475
13.254286,64.475
13.278522,65.475
13.303256,66.475
13.328405,67.475
13.353969,68.475
13.375134,64.299
13.405595,65.299
13.425183,61.347
13.45664,62.347
13.482287,63.347
13.507519,64.347
13.532917,65.347
13.557734,66.347
13.582219,67.347
13.583962,63.381
13.631438,64.381
13.656089,65.381
13.681155,66.381
13.706636,67.381
13.732532,68.381
13.758096,69.381
13.77453,65.404
13.809307,66.404
13.815366,62.628
13.860103,63.628
13.884837,64.628
13.90982,65.628
13.934305,66.628
13.959288,67.628
13.984603,68.628
14.010416,69.628
14.036561,70.628
14.06254,71.628
14.088353,72.628
14.114249,73.628
14.140394,74.628
14.16629,75.628
14.192601,76.628
14.208371,72.517
14.243812,73.517
14.269293,74.517
14.277095,70.565
14.308718,66.837
14.33893,63.319
14.367233,64.319
14.390888,65.319
14.415207,66.319
14.440024,67.319
14.465256,68.319
14.490903,69.319
14.492314,65.768
14.527672,62.411
14.567927,63.411
14.592744,64.411
14.617644,65.411
14.642295,66.411
14.651757,63.087
14.690684,64.087
14.714837,65.087
14.739488,66.087
14.764554,67.087
14.790035,68.087
14.813607,64.757
14.841578,65.757
14.867308,66.757
14.892789,67.757
14.918602,68.757
14.937028,65.458
14.969315,66.458
14.994713,67.458
15.005752,64.259
15.044513,65.259
15.067587,62.187
15.093068,63.187
15.116972,64.187
15.14154,65.187
15.166523,66.187
15.192004,67.187
15.2179,68.187
15.243713,69.187
15.253009,66.031
15.295505,67.031
15.320903,68.031
15.346467,69.031
15.353356,65.929
15.383568,62.978
15.412452,60.169
15.445818,61.169
15.470303,62.169
15.495286,63.169
15.520601,64.169
15.546414,65.169
15.560607,62.329
15.598621,63.329
15.601443,60.59
15.639291,57.979
15.674649,55.489
15.702039,56.489
15.727603,57.489
15.739638,55.049
15.778233,56.049
15.802967,57.049
15.826539,54.654
15.851771,55.654
15.875841,56.654
15.900492,57.654
15.925558,58.654
15.951205,59.654
15.977184,60.654
16.00308,61.654
16.007977,59.146
16.055121,60.146
16.072966,57.717
16.106,58.717
16.130983,59.717
16.156049,60.717
16.180949,61.717
16.186593,59.272
16.230168,60.272
16.254404,61.272
16.278806,62.272
16.303706,63.272
16.328938,64.272
16.354668,65.272
16.355,62.755
16.390358,60.344
16.423724,58.034
16.455347,55.821
16.483401,56.821
16.485559,54.669
16.534197,55.669
16.542248,53.577
16.568974,51.571
16.608731,52.571
16.619936,50.617
16.657203,51.617
16.681522,52.617
16.706339,53.617
16.731488,54.617
16.757135,55.617
16.783114,56.617
16.798635,54.569
16.830258,52.602
16.860138,53.602
16.86047,51.684
16.889354,49.841
16.917159,48.07
16.962394,49.07
16.98746,50.07
16.994847,48.311
17.036762,49.311
17.061496,50.311
17.065729,48.562
17.110632,49.562
17.134702,50.562
17.159104,51.562
17.184004,52.562
17.209236,53.562
17.234966,54.562
17.235464,52.716
17.287173,53.716
17.292153,51.912
17.318879,50.175
17.364197,51.175
17.369841,49.475
17.414495,50.475
17.417732,48.81
17.464046,49.81
17.488282,50.81
17.51285,51.81
17.537916,52.81
17.563397,53.81
17.587135,52.076
17.615272,53.076
17.641334,54.076
17.667313,55.076
17.693043,56.076
17.717694,54.303
17.744171,55.303
17.769486,56.303
17.794801,57.303
17.801109,55.519
17.844933,56.519
17.852071,54.772
17.894484,55.772
17.919052,56.772
17.943786,57.772
17.968354,58.772
17.988523,56.99
18.01749,57.99
18.029857,56.244
18.065962,57.244
18.090281,58.244
18.115098,59.244
18.14033,60.244
18.165977,61.244
18.179174,59.443
18.218101,60.443
18.227065,58.677
18.270723,59.677
18.272466,57.946
18.315626,56.27
18.350403,57.27
18.377046,58.27
18.396634,56.603
18.430332,57.603
18.457058,58.603
18.483618,59.603
18.507356,57.922
18.536572,58.922
18.541967,57.272
18.589443,58.272
18.592099,56.652
18.624386,55.083
18.666882,56.083
18.692114,57.083
18.701742,55.519
18.742163,56.519
18.746064,54.982
18.774865,53.492
18.815535,54.492
18.839937,55.492
18.864837,56.492
18.890069,57.492
18.915799,58.492
18.915965,56.942
18.950078,55.438
18.993819,56.438
19.015565,54.957
19.045113,55.957
19.047105,54.5
19.077815,53.084
19.120809,54.084
19.122635,52.69
19.151685,51.335
19.1936,52.335
19.217338,53.335
19.241408,54.335
19.265976,55.335
19.290876,56.335
19.316274,57.335
19.34134,55.9
19.3679,56.9
19.393547,57.9
19.414297,56.468
19.445671,57.468
19.47165,58.468
19.497795,59.468
19.524023,60.468
19.544192,58.999
19.576147,59.999
19.602375,60.999
19.622046,59.534
19.654997,60.534
19.658898,59.09
19.707619,60.09
19.733764,61.09
19.760075,62.09
19.779331,60.63
19.812282,61.63
19.827471,60.191
19.863991,61.191
19.873868,59.773
19.915368,60.773
19.918688,59.373
19.966496,60.373
19.97629,58.991
20.004261,57.646
20.031651,56.336
20.066428,57.336
20.090996,58.336
20.115564,59.336
20.123864,58.006
20.149262,56.709
20.188521,57.709
20.212591,58.709
20.237076,59.709
20.261976,60.709
20.287291,61.709
20.312606,60.361
20.338917,61.361
20.364979,62.361
20.38216,61.013
20.416771,62.013
20.422332,60.681
20.461508,59.382
20.49255,60.382
20.51745,61.382
20.524754,60.083
20.561606,58.816
20.591237,59.816
20.615473,60.816
20.639875,61.816
20.664775,62.816
20.690007,63.816
20.711006,62.499
20.74155,63.499
20.767612,64.499
20.79384,65.499
20.820234,66.499
20.835174,65.152
20.873188,66.152
20.873354,64.821
20.926059,65.821
20.95237,66.821
20.963326,65.492
21.004826,66.492
21.030639,65.177
21.057365,66.177
21.062926,64.879
21.108825,65.879
21.109904,64.595
21.160368,65.595
21.169996,64.325
21.199046,63.084
21.227598,61.871
21.255569,60.686
21.286777,61.686
21.296488,60.51
21.335996,61.51
21.336328,60.347
21.362307,59.208
21.387954,58.093
21.425553,57.003
21.458919,58.003
21.462405,56.921
21.507225,57.921
21.531544,58.921
21.556278,59.921
21.581427,60.921
21.606991,61.921
21.633053,62.921
21.654799,61.778
21.68277,60.659
21.71016,59.564
21.736305,60.564
21.737052,59.478
21.763529,58.414
21.789508,57.372
21.836818,58.372
21.861552,59.372
21.865121,58.324
21.901724,57.297
21.935422,58.297
21.937331,57.277
21.984558,58.277
21.995431,57.263
22.03386,58.263
22.051539,57.256
22.083162,58.256
22.095197,57.256
22.132215,58.256
22.156617,59.256
22.179608,58.248
22.205587,59.248
22.210318,58.249
22.25381,59.249
22.278212,60.249
22.303029,61.249
22.328261,62.249
22.352912,61.218
22.379804,62.218
22.380883,61.194
22.408273,60.189
22.448445,59.204
22.474673,58.238
22.509948,59.238
22.535761,60.238
22.538417,59.265
22.587553,60.265
22.587719,59.297
22.623658,58.347
22.664577,59.347
22.690058,60.347
22.693544,59.39
22.727408,58.449
22.760691,57.527
22.792231,58.527
22.817463,59.527
22.825431,58.597
22.856971,57.684
22.888013,56.788
22.917561,57.788
22.938726,56.893
22.967278,57.893
22.968523,57.004
22.997988,56.129
23.041065,57.129
23.046045,56.259
23.089703,57.259
23.113939,58.259
23.13859,59.259
23.163656,60.259
23.189137,61.259
23.207646,60.346
23.241178,61.346
23.244996,60.437
23.281599,59.545
23.317206,58.668
23.34526,59.668
23.352315,58.796
23.386677,57.938
23.420292,57.095
23.446935,58.095
23.472001,59.095
23.485862,58.242
23.522714,59.242
23.528275,58.391
23.559483,57.556
23.598493,58.556
23.600319,57.721
23.630448,56.9
23.669956,56.093
23.699089,55.3
23.724238,56.3
23.749138,57.3
23.774204,58.3
23.774785,57.485
23.820767,56.684
23.848904,57.684
23.856955,56.884
23.897791,57.884
23.918873,57.086
23.944935,56.301
23.97108,57.301
23.995482,58.301
24.020382,59.301
24.045614,60.301
24.067277,59.485
24.09724,60.485
24.102137,59.672
24.13625,58.871
24.169699,58.084
24.200907,59.084
24.226637,60.084
24.245478,59.287
24.277018,58.503
24.303827,59.503
24.329308,60.503
24.338604,59.711
24.378693,58.932
24.405419,59.932
24.418035,59.154
24.455966,60.154
24.456547,59.379
24.503774,58.614
24.531579,57.862
24.556894,58.862
24.559052,58.11
24.604204,57.37
24.630598,58.37
24.654668,59.37
24.67907,60.37
24.703887,61.37
24.729202,62.37
24.754932,63.37
24.780911,64.37
24.791203,63.575
24.832952,64.575
24.842414,63.782
24.879764,63.0
24.911387,64.0
24.928319,63.219
24.96376,62.45
