0.060678,0.996
0.10251,0.992
0.144342,0.988
0.176297,0.984
0.207754,0.981
0.23946,0.977
0.259961,0.973
0.280877,0.969
0.302789,0.965
0.325531,0.962
0.348771,0.958
0.372343,0.954
0.396413,0.95
0.420815,0.947
0.445715,0.943
0.470947,0.939
0.496677,0.936
0.525566,0.932
0.54602,0.928
0.566319,0.925
0.58655,0.921
0.607051,0.918
0.62805,0.914
0.650128,0.91
0.67287,0.907
0.69611,0.903
0.719682,0.9
0.743752,0.896
0.768154,0.893
0.793054,0.889
0.818286,0.886
0.844016,0.882
0.870078,0.879
0.890269,0.875
0.910586,0.872
0.930885,0.869
0.951175,0.865
0.97149,0.862
0.991847,0.858
1.01268,0.855
1.034426,0.852
1.057002,0.848
1.080076,0.845
1.103482,0.842
1.127386,0.839
1.151622,0.835
1.176273,0.832
1.201339,0.829
1.226903,0.826
1.252799,0.822
1.274794,0.819
1.295177,0.816
1.31601,0.813
1.337756,0.81
1.360415,0.806
1.383323,0.803
1.406812,0.8
1.43055,0.797
1.454786,0.794
1.479437,0.791
1.504503,0.788
1.530067,0.785
1.555963,0.782
1.578954,0.778
1.6007,0.775
1.623608,0.772
1.647097,0.769
1.671001,0.766
1.69532,0.763
1.720054,0.76
1.745203,0.757
1.770767,0.754
1.796746,0.752
1.816982,0.749
1.837201,0.746
1.857482,0.743
1.877759,0.74
1.898064,0.737
1.918575,0.734
1.939491,0.731
1.961403,0.728
1.983896,0.726
2.006887,0.723
2.03021,0.72
2.054031,0.717
2.078184,0.714
2.102835,0.711
2.127818,0.709
2.153299,0.706
2.179112,0.703
2.203763,0.7
2.225011,0.698
2.247421,0.695
2.270744,0.692
2.294482,0.69
2.318635,0.687
2.343203,0.684
2.368269,0.681
2.393667,0.679
2.419563,0.676
2.444214,0.674
2.464479,0.671
2.484684,0.668
2.505351,0.666
2.526848,0.663
2.549258,0.66
2.572083,0.658
2.595323,0.655
2.618978,0.653
2.643048,0.65
2.667533,0.648
2.692433,0.645
2.717748,0.643
2.743478,0.64
2.770785,0.638
2.790959,0.635
2.812388,0.633
2.83513,0.63
2.85837,0.628
2.882025,0.625
2.906095,0.623
2.93058,0.62
2.95548,0.618
2.980795,0.616
3.006525,0.613
3.03018,0.611
3.050681,0.608
3.072012,0.606
3.094671,0.604
3.117745,0.601
3.141234,0.599
3.165221,0.597
3.18954,0.594
3.214357,0.592
3.239506,0.59
3.265153,0.587
3.294452,0.585
3.315119,0.583
3.337446,0.581
3.36052,0.578
3.384009,0.576
3.407913,0.574
